species,source_name,mode,fusion_policy,decodable,sample_bytes,sample_bases,core_base_count,tail_base_count,tail_side_info_bits,sample_symbols_with_eos,uses_eos,unit_size,unit_vocab_size,context_units,theoretical_bits,core_model_theoretical_bits,theoretical_bits_per_base,arithmetic_coded_bytes,arithmetic_bits_per_base,arithmetic_coding_mode,arithmetic_merge_size,emitted_arithmetic_symbol_count,arithmetic_encode_seconds,compression_process_seconds,compression_bytes_per_second,compression_bases_per_second,compression_symbols_per_second,fusion_model_choice_counts,arithmetic_frequency_total,arithmetic_vocab_size,arithmetic_target_uniform_mass,arithmetic_effective_uniform_mass,ascii_bytes,two_bit_pack_bytes,gzip_bytes,bz2_bytes,lzma_bytes,model_megabyte1_theoretical_bits,model_megabyte1_theoretical_bits_per_core_base,model_megabyte1_model_forward_seconds,model_megabyte1_softmax_seconds,model_megabyte1_aggregate_seconds,model_megabyte1_data_transfer_seconds,model_dnagpt2_theoretical_bits,model_dnagpt2_theoretical_bits_per_core_base,model_dnagpt2_model_forward_seconds,model_dnagpt2_softmax_seconds,model_dnagpt2_aggregate_seconds,model_dnagpt2_data_transfer_seconds,split,geco2_level,geco2_binary,geco2_command,geco2_returncode,geco2_stdout_tail,geco2_stderr_tail
OrSa,OrSa,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,118000.0,,1.9666666666666666,14750,1.9666666666666666,geco2_paper_modes,1,60000,,4.347099103033543,13802.307832855733,13802.307832855733,13802.307832855733,,,,,,60000,15000,17750,16480,16556,,,,,,,,,,,,,test,10,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""10"", ""/tmp/geco2_baseline_5gu7775d/test_1_OrSa.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 14750 (14.4 KB), 1.967 bpb, 1.953 bps w/ no header, Normalized Dissimilarity Rate: 0.983333
Spent 4.24683 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 1
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 3
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.820
  [+] Allowable substitutions ...... 0
Target model 4:
  [+] Context order ................ 9
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 5:
  [+] Context order ................ 11
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 6:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 7:
  [+] Context order ................ 17
  [+] Alpha denominator ............ 100
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 8
  [+] Gamma ........................ 0.890
  [+] Allowable substitutions ...... 5
  [+] Substitutions alpha den ...... 10
  [+] Substitutions gamma .......... 0.900
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_5gu7775d/test_1_OrSa.seq
"
HoSa,HoSa,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,114960.0,,1.916,14370,1.916,geco2_paper_modes,1,60000,,5.071727730333805,11830.28805768542,11830.28805768542,11830.28805768542,,,,,,60000,15000,17321,16193,16188,,,,,,,,,,,,,test,12,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""12"", ""/tmp/geco2_baseline_2e0y734n/test_2_HoSa.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 14370 (14.0 KB), 1.916 bpb, 1.903 bps w/ no header, Normalized Dissimilarity Rate: 0.958
Spent 4.87675 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 1
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 3
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.850
  [+] Allowable substitutions ...... 0
Target model 4:
  [+] Context order ................ 9
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 5:
  [+] Context order ................ 11
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 6:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 50
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 7:
  [+] Context order ................ 17
  [+] Alpha denominator ............ 100
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 20
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 3
  [+] Substitutions alpha den ...... 10
  [+] Substitutions gamma .......... 0.900
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_2e0y734n/test_2_HoSa.seq
"
DaRe,DaRe,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,113512.0,,1.8918666666666666,14189,1.8918666666666666,geco2_paper_modes,1,60000,,3.9683125764131546,15119.776692145633,15119.776692145633,15119.776692145633,,,,,,60000,15000,17295,16196,16160,,,,,,,,,,,,,test,10,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""10"", ""/tmp/geco2_baseline_9zm7_nyo/test_3_DaRe.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 14189 (13.9 KB), 1.892 bpb, 1.879 bps w/ no header, Normalized Dissimilarity Rate: 0.945933
Spent 3.86871 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 1
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 3
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.820
  [+] Allowable substitutions ...... 0
Target model 4:
  [+] Context order ................ 9
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 5:
  [+] Context order ................ 11
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 6:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 7:
  [+] Context order ................ 17
  [+] Alpha denominator ............ 100
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 8
  [+] Gamma ........................ 0.890
  [+] Allowable substitutions ...... 5
  [+] Substitutions alpha den ...... 10
  [+] Substitutions gamma .......... 0.900
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_9zm7_nyo/test_3_DaRe.seq
"
ScPo,ScPo,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,101944.0,,1.6990666666666667,12743,1.6990666666666667,geco2_paper_modes,1,60000,,3.1392175182700157,19113.04318697395,19113.04318697395,19113.04318697395,,,,,,60000,15000,15615,16025,14540,,,,,,,,,,,,,test,8,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""8"", ""/tmp/geco2_baseline_19cp6y4c/test_4_ScPo.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 12743 (12.4 KB), 1.699 bpb, 1.689 bps w/ no header, Normalized Dissimilarity Rate: 0.849533
Spent 3.06895 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 4
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.800
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.950
  [+] Allowable substitutions ...... 1
  [+] Substitutions alpha den ...... 20
  [+] Substitutions gamma .......... 0.940
Target model 4:
  [+] Context order ................ 16
  [+] Alpha denominator ............ 100
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 5
  [+] Gamma ........................ 0.950
  [+] Allowable substitutions ...... 3
  [+] Substitutions alpha den ...... 15
  [+] Substitutions gamma .......... 0.950
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_19cp6y4c/test_4_ScPo.seq
"
EsCo,EsCo,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,117896.0,,1.9649333333333334,14737,1.9649333333333334,geco2_paper_modes,1,60000,,0.20159640908241272,297624.34893109614,297624.34893109614,297624.34893109614,,,,,,60000,15000,17676,16357,16472,,,,,,,,,,,,,test,6,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""6"", ""/tmp/geco2_baseline_uncgwlji/test_5_EsCo.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 14737 (14.4 KB), 1.965 bpb, 1.957 bps w/ no header, Normalized Dissimilarity Rate: 0.982467
Spent 0.200604 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 4
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.880
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.760
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 50
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 1
  [+] Gamma ........................ 0.950
  [+] Allowable substitutions ...... 2
  [+] Substitutions alpha den ...... 15
  [+] Substitutions gamma .......... 0.950
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_uncgwlji/test_5_EsCo.seq
"
YeMi,YeMi,geco2_paper_modes,,,14739,14739,,,,14739,False,,,,27384.0,,1.8579279462650111,3423,1.8579279462650111,geco2_paper_modes,1,14739,,0.037924304604530334,388642.5909109305,388642.5909109305,388642.5909109305,,,,,,14739,3685,4285,3974,4104,,,,,,,,,,,,,test,3,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""3"", ""/tmp/geco2_baseline_apijjemh/test_6_YeMi.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:14739] ...
Done!                          
Total bytes: 3423 (3.3 KB), 1.858 bpb, 1.828 bps w/ no header, Normalized Dissimilarity Rate: 0.928964
Spent 0.037064 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 3
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.800
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 4
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.840
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 12
  [+] Alpha denominator ............ 50
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 1
  [+] Gamma ........................ 0.940
  [+] Allowable substitutions ...... 2
  [+] Substitutions alpha den ...... 15
  [+] Substitutions gamma .......... 0.950
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_apijjemh/test_6_YeMi.seq
"
BuEb,BuEb,geco2_paper_modes,,,3788,3788,,,,3788,False,,,,7776.0,,2.0527983104540657,972,2.0527983104540657,geco2_paper_modes,1,3788,,0.017007246613502502,222728.586589237,222728.586589237,222728.586589237,,,,,,3788,947,1244,1114,1300,,,,,,,,,,,,,test,1,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""1"", ""/tmp/geco2_baseline_2iblz2_u/test_7_BuEb.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:3788] ...
Done!                          
Total bytes: 972 (972 B), 2.053 bpb, 1.97 bps w/ no header, Normalized Dissimilarity Rate: 1.0264
Spent 0.016289 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 1
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.700
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 12
  [+] Alpha denominator ............ 20
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 1
  [+] Gamma ........................ 0.970
  [+] Allowable substitutions ...... 0
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_2iblz2_u/test_7_BuEb.seq
"
AgPh,AgPh,geco2_paper_modes,,,8794,8794,,,,8794,False,,,,17632.0,,2.005003411416875,2204,2.005003411416875,geco2_paper_modes,1,8794,,0.017116889357566833,513761.57292928064,513761.57292928064,513761.57292928064,,,,,,8794,2199,2758,2486,2684,,,,,,,,,,,,,test,2,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""2"", ""/tmp/geco2_baseline_zx1bz4dr/test_8_AgPh.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:8794] ...
Done!                          
Total bytes: 2204 (2.2 KB), 2.005 bpb, 1.96 bps w/ no header, Normalized Dissimilarity Rate: 1.0025
Spent 0.016508 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 2
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.780
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 4
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.780
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 11
  [+] Alpha denominator ............ 80
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 1
  [+] Gamma ........................ 0.960
  [+] Allowable substitutions ...... 0
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_zx1bz4dr/test_8_AgPh.seq
"
GaGa,GaGa,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,114944.0,,1.9157333333333333,14368,1.9157333333333333,geco2_paper_modes,1,60000,,4.633689820766449,12948.64402254606,12948.64402254606,12948.64402254606,,,,,,60000,15000,17322,16132,16200,,,,,,,,,,,,,test,11,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""11"", ""/tmp/geco2_baseline_uy55t4tv/test_9_GaGa.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 14368 (14.0 KB), 1.916 bpb, 1.906 bps w/ no header, Normalized Dissimilarity Rate: 0.957867
Spent 4.47298 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 4
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.910
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.820
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.950
  [+] Allowable substitutions ...... 1
  [+] Substitutions alpha den ...... 20
  [+] Substitutions gamma .......... 0.940
Target model 4:
  [+] Context order ................ 17
  [+] Alpha denominator ............ 100
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 15
  [+] Gamma ........................ 0.950
  [+] Allowable substitutions ...... 3
  [+] Substitutions alpha den ...... 15
  [+] Substitutions gamma .......... 0.950
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_uy55t4tv/test_9_GaGa.seq
"
DrMe,DrMe,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,119040.0,,1.984,14880,1.984,geco2_paper_modes,1,60000,,4.313677445054054,13909.24582661932,13909.24582661932,13909.24582661932,,,,,,60000,15000,17743,16415,16532,,,,,,,,,,,,,test,10,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""10"", ""/tmp/geco2_baseline_p05fxgfr/test_10_DrMe.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 14880 (14.5 KB), 1.984 bpb, 1.971 bps w/ no header, Normalized Dissimilarity Rate: 0.992
Spent 4.15602 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 1
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 3
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.820
  [+] Allowable substitutions ...... 0
Target model 4:
  [+] Context order ................ 9
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 5:
  [+] Context order ................ 11
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 6:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 7:
  [+] Context order ................ 17
  [+] Alpha denominator ............ 100
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 8
  [+] Gamma ........................ 0.890
  [+] Allowable substitutions ...... 5
  [+] Substitutions alpha den ...... 10
  [+] Substitutions gamma .......... 0.900
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_p05fxgfr/test_10_DrMe.seq
"
EnIn,EnIn,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,115896.0,,1.9316,14487,1.9316,geco2_paper_modes,1,60000,,3.6337815448641777,16511.724565501547,16511.724565501547,16511.724565501547,,,,,,60000,15000,17412,16335,16240,,,,,,,,,,,,,test,9,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""9"", ""/tmp/geco2_baseline_8jyqemb7/test_11_EnIn.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 14487 (14.1 KB), 1.932 bpb, 1.922 bps w/ no header, Normalized Dissimilarity Rate: 0.9658
Spent 3.54139 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 4
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.910
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.820
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.950
  [+] Allowable substitutions ...... 1
  [+] Substitutions alpha den ...... 20
  [+] Substitutions gamma .......... 0.940
Target model 4:
  [+] Context order ................ 17
  [+] Alpha denominator ............ 100
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 8
  [+] Gamma ........................ 0.950
  [+] Allowable substitutions ...... 3
  [+] Substitutions alpha den ...... 15
  [+] Substitutions gamma .......... 0.950
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_8jyqemb7/test_11_EnIn.seq
"
PlFa,PlFa,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,103208.0,,1.7201333333333333,12901,1.7201333333333333,geco2_paper_modes,1,60000,,2.8742581754922867,20874.951495866768,20874.951495866768,20874.951495866768,,,,,,60000,15000,16617,15857,15620,,,,,,,,,,,,,test,7,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""7"", ""/tmp/geco2_baseline_lo1fpvxp/test_12_PlFa.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 12901 (12.6 KB), 1.72 bpb, 1.709 bps w/ no header, Normalized Dissimilarity Rate: 0.860067
Spent 2.80817 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 4
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.900
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.790
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 8
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.910
  [+] Allowable substitutions ...... 0
Target model 4:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 10
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.940
  [+] Allowable substitutions ...... 1
  [+] Substitutions alpha den ...... 20
  [+] Substitutions gamma .......... 0.940
Target model 5:
  [+] Context order ................ 16
  [+] Alpha denominator ............ 200
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 5
  [+] Gamma ........................ 0.950
  [+] Allowable substitutions ...... 4
  [+] Substitutions alpha den ...... 15
  [+] Substitutions gamma .......... 0.950
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_lo1fpvxp/test_12_PlFa.seq
"
HePy,HePy,geco2_paper_modes,,,60000,60000,,,,60000,False,,,,113544.0,,1.8924,14193,1.8924,geco2_paper_modes,1,60000,,0.18750034272670746,319999.4150808218,319999.4150808218,319999.4150808218,,,,,,60000,15000,17213,16144,16172,,,,,,,,,,,,,test,4,/usr/local/bin/GeCo2,"[""/usr/local/bin/GeCo2"", ""-F"", ""-v"", ""-l"", ""4"", ""/tmp/geco2_baseline_cnc25968/test_13_HePy.seq""]",0,"Analyzing data and creating models ...
Done!
Compressing target sequence 1 [bases:60000] ...
Done!                          
Total bytes: 14193 (13.9 KB), 1.892 bpb, 1.885 bps w/ no header, Normalized Dissimilarity Rate: 0.9462
Spent 0.185478 sec.
","Force mode ......................... yes
Target model 1:
  [+] Context order ................ 4
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. no (only regular)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.800
  [+] Allowable substitutions ...... 0
Target model 2:
  [+] Context order ................ 6
  [+] Alpha denominator ............ 1
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 0
  [+] Gamma ........................ 0.840
  [+] Allowable substitutions ...... 0
Target model 3:
  [+] Context order ................ 13
  [+] Alpha denominator ............ 50
  [+] Inverted repeats ............. mix (regular and inverted)
  [+] Cache-hash size .............. 1
  [+] Gamma ........................ 0.940
  [+] Allowable substitutions ...... 2
  [+] Substitutions alpha den ...... 15
  [+] Substitutions gamma .......... 0.950
Target files (1):
  [+] Filename 1  .................. /tmp/geco2_baseline_cnc25968/test_13_HePy.seq
"
