window_index,source_midpoint_mbase,geco22_bpb,megabyte1_bpb,nc_prefix_current_bpb
6372,165.922147000,1.836818899,1.841072520,1.873661896
6373,165.925219000,1.732590218,1.688019179,1.749180262
6374,165.928291000,1.428027463,1.466101043,1.452738193
6375,165.931363000,1.025650037,1.456909787,1.317151253
6376,165.934435000,1.867679437,1.828570545,1.878752232
6377,165.937507000,1.633917933,1.617174635,1.660052602
6378,165.940579000,1.728070185,1.758831014,1.798407684
6379,165.943651000,1.726452580,1.688609270,1.762122557
6380,165.946723000,1.554719498,1.524181023,1.569024617
6381,165.949795000,1.682848980,1.648877601,1.691669534
6382,165.952867000,1.494819382,1.662916730,1.569225311
6383,165.955939000,1.611666458,1.855207115,1.794465095
6384,165.959011000,1.755393341,1.771157617,1.810892110
6385,165.962083000,1.843567053,1.825076103,1.850975871
6386,165.965155000,1.609433278,1.468305066,1.671054780
6387,165.968227000,1.264935721,1.114116851,1.362572340
6388,165.971299000,0.536345905,0.793754773,0.621328178
6389,165.974371000,1.450643453,1.558383497,1.602824010
6390,165.977443000,1.894341151,1.787724217,1.910290122
6391,165.980515000,1.822634389,1.802588920,1.839664275
6392,165.983587000,1.558707957,1.492908637,1.595311671
6393,165.986659000,1.656237217,1.633546275,1.669014116
6394,165.989731000,1.711092996,1.693647239,1.728443573
6395,165.992803000,1.800091912,1.776280502,1.831085066
6396,165.995875000,1.245410984,1.312129976,1.240455796
6397,165.998947000,1.869797289,1.852298419,1.883414209
6398,166.002019000,1.632281596,1.427530609,1.699278524
6399,166.005091000,1.856427908,1.795898199,1.864513477
6400,166.008163000,1.763128335,1.726550703,1.773608948
6401,166.011235000,1.717025960,1.699663906,1.762340938
6402,166.014307000,1.072276138,1.290837129,1.245254368
6403,166.017379000,1.564543849,1.632143105,1.769270172
6404,166.020451000,1.738053198,1.879572670,1.913898985
6405,166.023523000,1.860471547,1.828313251,1.886798382
6406,166.026595000,1.869819462,1.855953743,1.881953597
6407,166.029667000,1.870272547,1.848880569,1.891899288
6408,166.032739000,1.806869268,1.847684324,1.870837947
6409,166.035811000,1.666350091,1.595772316,1.720399869
6410,166.038883000,1.499727786,1.275093844,1.615057737
6411,166.041955000,1.700018806,1.518041238,1.754296988
6412,166.045027000,1.560539845,1.620004730,1.563787192
6413,166.048099000,1.107687758,1.281021201,1.145989110
6414,166.051171000,1.492181738,1.542873094,1.522304694
6415,166.054243000,1.420096628,1.558252114,1.579662343
6416,166.057315000,1.891335626,1.881905079,1.888065795
6417,166.060387000,1.631369079,1.824695384,1.638177074
6418,166.063459000,0.192279077,0.709490033,0.276086029
6419,166.066531000,0.548350216,0.796746472,0.626186263
6420,166.069603000,1.776181743,1.659189567,1.802072669
6421,166.072675000,1.887836377,1.860857646,1.897105853
6422,166.075747000,1.811690827,1.730131269,1.816793770
6423,166.078819000,1.791927705,1.636296496,1.811496188
6424,166.081891000,1.749279380,1.679824762,1.795277680
6425,166.084963000,1.865745942,1.827825646,1.875640631
6426,166.088035000,1.811662863,1.808781716,1.847058207
6427,166.091107000,1.799343862,1.867023389,1.843526661
6428,166.094179000,1.845954701,1.861893257,1.866504391
6429,166.097251000,1.859431823,1.837626636,1.889939169
6430,166.100323000,1.928202271,1.891041676,1.940811237
6431,166.103395000,1.765465577,1.746411187,1.792493602
6432,166.106467000,1.842992991,1.835677624,1.875894219
6433,166.109539000,1.882630070,1.853763441,1.902835051
6434,166.112611000,1.720658521,1.686955442,1.798107266
6435,166.115683000,1.735408038,1.704191605,1.764767577
6436,166.118755000,1.239900526,1.834871863,1.229013100
6437,166.121827000,0.350092137,1.899627904,0.720332002
6438,166.124899000,1.212786970,1.781692793,1.469698578
6439,166.127971000,1.862629950,1.817087392,1.874345432
6440,166.131043000,1.754255772,1.755380626,1.770834247
6441,166.134115000,1.647443302,1.585730893,1.683545162
6442,166.137187000,1.885612965,1.872991959,1.890265266
6443,166.140259000,1.516604443,1.572750942,1.614065419
6444,166.143331000,1.660849278,1.598692477,1.755178620
6445,166.146403000,1.884051343,1.866625150,1.906429291
6446,166.149475000,1.785482690,1.753183752,1.793068995
6447,166.152547000,1.284719549,1.383927482,1.294563572
6448,166.155619000,1.235033034,1.319022954,1.475009854
6449,166.158691000,1.227067615,1.540238996,1.455853877
6450,166.161763000,1.756774997,1.825874567,1.869015276
6451,166.164835000,1.817907343,1.759853353,1.840315605
6452,166.167907000,1.081462075,1.637289375,1.120086571
6453,166.170979000,0.145605317,0.542954032,0.204888659
6454,166.174051000,0.960374173,1.135070200,1.029319319
6455,166.177123000,1.613205860,1.745919406,1.448379919
6456,166.180195000,1.535919783,1.669892654,1.729861543
6457,166.183267000,1.895234783,1.869949857,1.904627323
6458,166.186339000,1.667729080,1.602998599,1.704833965
6459,166.189411000,1.854050875,1.816196918,1.863168716
6460,166.192483000,1.856494894,1.757929454,1.875739257
6461,166.195555000,1.690571144,1.692049901,1.777963191
6462,166.198627000,1.813830892,1.879023751,1.898658156
6463,166.201699000,1.836839035,1.801299711,1.838840206
6464,166.204771000,1.807314475,1.592294554,1.821207563
6465,166.207843000,1.831021478,1.637924006,1.874914924
6466,166.210915000,1.846005529,1.851637055,1.877349039
6467,166.213987000,1.810928454,1.737824142,1.880346417
6468,166.217059000,1.734680158,1.442992409,1.802585522
6469,166.220131000,1.850727657,1.860208452,1.881551206
6470,166.223203000,1.870394349,1.844426950,1.888410012
6471,166.226275000,1.803760553,1.746947303,1.817557558
6472,166.229347000,1.866327996,1.829164051,1.879887109
6473,166.232419000,1.639403353,1.620871487,1.765878648
6474,166.235491000,1.852089117,1.819753359,1.883697480
6475,166.238563000,1.802132150,1.743611097,1.837234120
6476,166.241635000,1.870534172,1.856686135,1.893850883
6477,166.244707000,1.248081679,1.170799784,1.324861271
6478,166.247779000,1.559331410,1.473788589,1.633896872
6479,166.250851000,1.791099300,1.770308500,1.841050506
6480,166.253923000,1.803329542,1.885489345,1.913232138
6481,166.256995000,1.829428097,1.785855487,1.849846433
6482,166.260067000,1.847829685,1.863734047,1.873197575
6483,166.263139000,1.325489723,1.023670226,1.302248473
6484,166.266211000,1.688752621,1.645051004,1.733878816
6485,166.269283000,1.847425620,1.817387084,1.861378511
6486,166.272355000,1.878055175,1.851142208,1.884812216
6487,166.275427000,1.801390141,1.743763328,1.808153411
6488,166.278499000,1.864449730,1.805227230,1.869827231
6489,166.281571000,1.924176216,1.905855497,1.928902149
6490,166.284643000,1.853711873,1.829360863,1.867755552
6491,166.287715000,1.891825596,1.864645521,1.896220764
6492,166.290787000,1.875847816,1.839292606,1.886571566
6493,166.293859000,1.869240145,1.839249556,1.872334818
6494,166.296931000,1.909283797,1.876518011,1.914129098
6495,166.300003000,1.255688863,1.242356955,1.278323057
6496,166.303075000,1.443315399,1.594820519,1.556280618
6497,166.306147000,1.522169498,1.632229179,1.585765297
6498,166.309219000,1.610554451,1.796397169,1.768847177
6499,166.312291000,1.910542885,1.887393316,1.918846448
6500,166.315363000,0.641349236,1.846889555,0.833427464
6501,166.318435000,0.273277620,1.910142680,0.749301016
6502,166.321507000,1.624446685,1.689144229,1.733284988
6503,166.324579000,1.437451688,1.441146751,1.533352067
6504,166.327651000,1.764349595,1.712282399,1.791071549
6505,166.330723000,1.855845412,1.828278224,1.871364017
6506,166.333795000,1.848217905,1.795369347,1.873787085
6507,166.336867000,1.377324273,1.397260859,1.394340366
6508,166.339939000,1.716501782,1.698708974,1.759931599
6509,166.343011000,0.699618916,1.132123652,0.847775842
6510,166.346083000,0.412919211,0.625474236,0.465250606
6511,166.349155000,1.730982860,1.699451725,1.781453749
6512,166.352227000,1.854633073,1.827637772,1.869631509
6513,166.355299000,0.277902456,1.049393192,0.357418478
6514,166.358371000,0.133157189,0.473442220,0.190820872
6515,166.361443000,1.486110512,1.529371535,1.542953218
6516,166.364515000,0.347972572,0.595482782,0.390501713
6517,166.367587000,0.840345179,1.281983690,0.969209490
6518,166.370659000,1.790060967,1.739460389,1.815934300
6519,166.373731000,1.771095922,1.738367173,1.789993331
6520,166.376803000,1.853160570,1.777132531,1.867377788
6521,166.379875000,1.780461018,1.723701045,1.779830004
6522,166.382947000,1.849367504,1.813091661,1.871128798
6523,166.386019000,1.655330355,1.605720223,1.673088099
6524,166.389091000,1.872775475,1.843675693,1.888358196
6525,166.392163000,1.689789248,1.707863701,1.670656080
6526,166.395235000,1.823406925,1.796245823,1.812680463
6527,166.398307000,1.605957230,1.726373882,1.667498867
6528,166.401379000,1.868817242,1.829343120,1.891893665
6529,166.404451000,1.854852006,1.855504274,1.860654791
6530,166.407523000,1.836916347,1.771205962,1.877980947
6531,166.410595000,1.842415353,1.795358141,1.864440640
6532,166.413667000,1.693196416,1.790656239,1.786735147
6533,166.416739000,1.814432452,1.725527565,1.831711123
6534,166.419811000,1.773151894,1.641902943,1.830193708
6535,166.422883000,1.774832159,1.748864000,1.800449351
6536,166.425955000,1.874685327,1.847597341,1.878040850
6537,166.429027000,1.709544276,1.735308394,1.735511993
6538,166.432099000,1.803095798,1.703250244,1.862275794
6539,166.435171000,1.737855521,1.661145804,1.762358372
6540,166.438243000,1.701627110,1.680444770,1.732522696
6541,166.441315000,1.503113644,1.852526069,1.650137509
6542,166.444387000,1.823353291,1.828458210,1.874544640
6543,166.447459000,1.657731210,1.752576500,1.683771320
6544,166.450531000,0.990238222,1.353332851,1.088563859
6545,166.453603000,1.713183597,1.687269968,1.736222232
6546,166.456675000,1.847604769,1.880240401,1.789091522
6547,166.459747000,1.766476837,1.790175445,1.770158440
6548,166.462819000,0.695595654,0.764874578,0.798702655
6549,166.465891000,1.666644245,1.666152430,1.734840110
6550,166.468963000,1.703437815,1.617663364,1.746797656
6551,166.472035000,1.840849241,1.802089194,1.892105321
6552,166.475107000,1.767348314,1.729221708,1.778459609
6553,166.478179000,1.731043215,1.659935301,1.765636007
6554,166.481251000,1.803950320,1.783012941,1.825956071
6555,166.484323000,1.871284107,1.842569908,1.878006697
6556,166.487395000,1.789877531,1.850477298,1.832822323
6557,166.490467000,1.752845516,1.749201217,1.794657737
6558,166.493539000,1.905525208,1.875875950,1.910917997
6559,166.496611000,1.702795071,1.694997989,1.732040326
6560,166.499683000,1.911976973,1.877110322,1.915215095
6561,166.502755000,1.849882801,1.800832470,1.867936055
6562,166.505827000,1.824112008,1.791729550,1.844072878
6563,166.508899000,1.782940994,1.753562336,1.795625071
6564,166.511971000,1.738968151,1.712110199,1.750983208
6565,166.515043000,1.754457434,1.815399528,1.763214062
6566,166.518115000,1.773019299,1.739794160,1.807076246
6567,166.521187000,1.837366285,1.829745245,1.872535855
6568,166.524259000,1.823161329,1.800570001,1.850112647
6569,166.527331000,1.671803303,1.590417666,1.727112437
6570,166.530403000,1.771247576,1.728666365,1.790794969
6571,166.533475000,1.776484559,1.744551815,1.759493083
6572,166.536547000,1.697491283,1.695361664,1.741870031
6573,166.539619000,1.771345769,1.773418861,1.812675670
6574,166.542691000,1.790117418,1.757038708,1.815561151
6575,166.545763000,1.516633357,1.533122823,1.548527847
6576,166.548835000,0.267671182,0.770746387,0.387830168
6577,166.551907000,0.859237054,0.942863449,0.927960587
6578,166.554979000,1.669810592,1.663448324,1.736456563
6579,166.558051000,1.758351341,1.729767770,1.783821702
6580,166.561123000,1.874871353,1.856029669,1.885417382
6581,166.564195000,1.781384865,1.726815571,1.805557499
6582,166.567267000,1.349221682,1.488649274,1.520386085
6583,166.570339000,1.767753924,1.738814265,1.823352029
6584,166.573411000,1.742100502,1.700101972,1.804919429
6585,166.576483000,1.856815139,1.824638327,1.870603085
6586,166.579555000,1.673383554,1.804972082,1.828009913
6587,166.582627000,1.864161521,1.844807307,1.875992020
6588,166.585699000,1.888918598,1.849621058,1.897906780
6589,166.588771000,1.743568450,1.725024814,1.756246562
6590,166.591843000,1.905058463,1.862267693,1.912747065
6591,166.594915000,1.781036481,1.795193851,1.810937492
6592,166.597987000,1.899111480,1.872186720,1.908683260
6593,166.601059000,1.792320922,1.729478660,1.809235012
6594,166.604131000,1.744600862,1.742942721,1.745730825
6595,166.607203000,1.729606450,1.678473453,1.761219968
6596,166.610275000,1.861104012,1.831043124,1.871410211
6597,166.613347000,1.754240289,1.700766340,1.736611138
6598,166.616419000,1.832609733,1.844070231,1.897696753
6599,166.619491000,1.906029125,1.874835839,1.922627449
6600,166.622563000,1.805953704,1.873726249,1.837281848
6601,166.625635000,1.742278740,1.787733381,1.788810069
6602,166.628707000,1.805481906,1.789663841,1.837853531
6603,166.631779000,1.868044178,1.847022230,1.878156424
6604,166.634851000,1.792145987,1.779985751,1.796309014
6605,166.637923000,1.852506816,1.774516185,1.877227763
6606,166.640995000,1.832815319,1.714052508,1.877838373
6607,166.644067000,1.744944155,1.608827904,1.774676959
6608,166.647139000,1.780622020,1.727110202,1.795281718
6609,166.650211000,1.722341175,1.673798492,1.825734218
6610,166.653283000,1.167963147,1.598849150,1.224256036
6611,166.656355000,0.232830880,0.563132298,0.312677139
6612,166.659427000,1.630656697,1.656077044,1.679982930
6613,166.662499000,1.833849477,1.810509453,1.874196162
6614,166.665571000,1.874829968,1.844722350,1.886776288
6615,166.668643000,1.579892126,1.583182202,1.593292698
6616,166.671715000,1.841201613,1.823535959,1.867726922
6617,166.674787000,1.807968398,1.758907636,1.838403046
6618,166.677859000,1.792038858,1.778462812,1.809447616
6619,166.680931000,1.877009988,1.847110103,1.889905810
6620,166.684003000,1.889304558,1.851818005,1.897381624
6621,166.687075000,1.740902329,1.667556425,1.774333020
6622,166.690147000,1.547009353,1.618620885,1.606815832
6623,166.693219000,1.666354855,1.677399640,1.731346890
6624,166.696291000,1.804500853,1.720565101,1.832788646
6625,166.699363000,1.729325006,1.724854079,1.756444946
6626,166.702435000,1.514282718,1.690231532,1.726731509
6627,166.705507000,1.363051205,1.193537876,1.603254815
6628,166.708579000,1.654757599,1.558681190,1.659461310
6629,166.711651000,1.894530694,1.865664055,1.905769209
6630,166.714723000,1.743312915,1.699110821,1.761842211
6631,166.717795000,1.872108936,1.819049676,1.885295153
6632,166.720867000,1.700882326,1.673775832,1.725067690
6633,166.723939000,1.674440776,1.640153296,1.687100833
6634,166.727011000,1.681428860,1.674798956,1.728738333
6635,166.730083000,1.744989683,1.669382242,1.776424423
6636,166.733155000,1.735545178,1.711470681,1.761759495
6637,166.736227000,1.850099881,1.819464087,1.859675328
6638,166.739299000,1.907466888,1.892064810,1.913957516
6639,166.742371000,1.809089050,1.826093261,1.822646109
6640,166.745443000,0.995427446,1.134537062,1.101601052
6641,166.748515000,1.743643490,1.716671336,1.759978960
6642,166.751587000,1.888347010,1.860027035,1.901968201
6643,166.754659000,1.750897517,1.738923063,1.768076132
6644,166.757731000,1.009926493,1.149768268,1.026989564
6645,166.760803000,1.345908549,1.406305674,1.430911216
6646,166.763875000,1.459124058,1.502026948,1.508905289
6647,166.766947000,1.274648979,1.483284026,1.373988315
6648,166.770019000,1.865744591,1.822998246,1.879291137
6649,166.773091000,1.857645373,1.765015324,1.884709358
6650,166.776163000,1.900899371,1.863079627,1.906906684
6651,166.779235000,1.867864112,1.829911719,1.875484010
6652,166.782307000,1.835729619,1.783309971,1.860689446
6653,166.785379000,1.629684145,1.595238867,1.647045525
6654,166.788451000,1.731499513,1.424587240,1.798863977
6655,166.791523000,1.832501064,1.610035683,1.873631318
6656,166.794595000,1.907119950,1.876283209,1.921016971
6657,166.797667000,1.859449327,1.839189778,1.864052643
6658,166.800739000,1.862577836,1.832271020,1.873052359
6659,166.803811000,1.449533780,1.382343014,1.509156858
6660,166.806883000,1.825879584,1.843831698,1.843121196
6661,166.809955000,1.583939592,1.676007549,1.601719787
6662,166.813027000,1.885923704,1.860318601,1.891116699
6663,166.816099000,1.867971579,1.873003125,1.869296511
6664,166.819171000,1.651144654,1.460509479,1.679989462
6665,166.822243000,1.554409135,1.442916811,1.535392784
6666,166.825315000,1.914546291,1.899765889,1.921789964
6667,166.828387000,1.868150314,1.841441830,1.874748389
6668,166.831459000,1.950645765,1.897410631,1.954100132
6669,166.834531000,1.891719302,1.871562878,1.891983569
6670,166.837603000,1.888886452,1.864544988,1.896192789
6671,166.840675000,1.718365759,1.665848777,1.748749616
6672,166.843747000,1.554691501,1.530728007,1.596208175
6673,166.846819000,1.769024293,1.764330732,1.785424684
6674,166.849891000,1.878158172,1.849878550,1.885585388
6675,166.852963000,1.791352344,1.688009381,1.847548534
6676,166.856035000,1.713709361,1.659436047,1.785677279
6677,166.859107000,1.636037727,1.677786976,1.628708363
6678,166.862179000,1.206599959,1.160921172,1.310729653
6679,166.865251000,1.660489356,1.752197256,1.771199673
6680,166.868323000,1.125638030,1.319978336,1.152739237
6681,166.871395000,0.905588575,1.081899490,0.950213647
6682,166.874467000,0.888937078,1.034995005,0.900180655
6683,166.877539000,0.205579486,0.633632854,0.271611440
6684,166.880611000,1.262885341,1.646495149,1.306738794
6685,166.883683000,0.803114615,0.801274329,0.875861357
6686,166.886755000,1.118451495,1.245637392,1.286671693
6687,166.889827000,1.871060054,1.853541374,1.881872972
6688,166.892899000,1.783822507,1.795649146,1.808920175
6689,166.895971000,1.647020176,1.600305741,1.675896568
6690,166.899043000,1.798635388,1.723141978,1.826543967
6691,166.902115000,1.740184819,1.652545077,1.758557171
6692,166.905187000,1.826457302,1.802193517,1.839391857
6693,166.908259000,1.816771398,1.777540356,1.831963604
6694,166.911331000,1.384827182,1.166561392,1.443264733
6695,166.914403000,1.466473997,1.430389052,1.533723655
6696,166.917475000,1.858923515,1.827914198,1.870711525
6697,166.920547000,1.569255638,1.568988894,1.592011144
6698,166.923619000,1.874713510,1.863422771,1.891530494
6699,166.926691000,1.584942753,1.531996092,1.669082652
6700,166.929763000,1.745856305,1.718785532,1.755307828
6701,166.932835000,1.762023486,1.897381445,1.820917567
6702,166.935907000,1.893313487,1.866065741,1.902714849
6703,166.938979000,1.684151505,1.680371309,1.744423521
6704,166.942051000,0.721055560,0.816878300,0.814216142
6705,166.945123000,0.181300315,0.646054258,0.279978417
6706,166.948195000,1.137037367,1.420283248,1.285555899
6707,166.951267000,1.520425228,1.533020029,1.583113809
6708,166.954339000,1.632988662,1.710928157,1.783872753
6709,166.957411000,1.778067594,1.592316240,1.826896022
6710,166.960483000,1.854591921,1.854643404,1.875804782
6711,166.963555000,1.830924146,1.830630481,1.870290448
6712,166.966627000,1.893168132,1.880743027,1.900232236
6713,166.969699000,1.890544136,1.858592816,1.892143895
6714,166.972771000,1.607716290,1.533738498,1.646685752
6715,166.975843000,1.767372310,1.746731281,1.781114114
6716,166.978915000,1.773818379,1.755412187,1.790007897
6717,166.981987000,1.744357631,1.695201263,1.758870612
6718,166.985059000,1.797081699,1.721569652,1.822731614
6719,166.988131000,1.720355997,1.693929553,1.743830134
6720,166.991203000,1.558712234,1.608070684,1.521262924
6721,166.994275000,1.775952010,1.794274996,1.824678024
6722,166.997347000,1.193128688,1.293799689,1.225721486
6723,167.000419000,1.835208947,1.842245534,1.856921221
6724,167.003491000,1.729538093,1.687224006,1.776136359
6725,167.006563000,1.899710000,1.872584045,1.906363845
6726,167.009635000,1.877434790,1.850108862,1.887566686
6727,167.012707000,1.869589090,1.809033771,1.874722163
6728,167.015779000,1.731956681,1.909098307,1.826182286
6729,167.018851000,1.689400511,1.912885348,1.861882567
6730,167.021923000,1.758456364,1.902711233,1.899590393
6731,167.024995000,1.559486570,1.510395428,1.622503554
6732,167.028067000,1.863101453,1.824583441,1.887849569
6733,167.031139000,1.903691441,1.877536297,1.922031562
6734,167.034211000,1.187622607,1.893393040,1.245360230
6735,167.037283000,0.328623846,1.873928587,0.676730558
6736,167.040355000,1.479820598,1.851246605,1.692614938
6737,167.043427000,1.884912928,1.871750673,1.901861429
6738,167.046499000,1.860349099,1.844682693,1.879560272
6739,167.049571000,1.547023661,1.499513470,1.521208930
6740,167.052643000,1.823653176,1.786356921,1.838803808
6741,167.055715000,1.796565920,1.778826416,1.837933878
6742,167.058787000,1.725326873,1.689044716,1.744488845
6743,167.061859000,1.840186477,1.804302434,1.852655768
6744,167.064931000,1.889296214,1.861802896,1.898816109
6745,167.068003000,1.766176621,1.744582849,1.789931695
6746,167.071075000,1.865842124,1.873622417,1.884592056
6747,167.074147000,1.868428384,1.859758258,1.877684693
6748,167.077219000,1.688918506,1.827797105,1.775306349
6749,167.080291000,1.818960239,1.815314978,1.868949433
6750,167.083363000,1.619300018,1.773582480,1.738405270
6751,167.086435000,1.101701565,1.275657443,1.129513284
6752,167.089507000,1.445328784,1.485469220,1.503879324
6753,167.092579000,1.317100542,1.618840565,1.480550791
6754,167.095651000,1.470542774,1.688084652,1.595789562
6755,167.098723000,1.098582658,1.324470371,1.239638517
6756,167.101795000,1.289007130,1.237332409,1.392961219
6757,167.104867000,1.598543410,1.628284633,1.742782449
6758,167.107939000,1.751582851,1.788478387,1.783607744
6759,167.111011000,1.846467574,1.801643252,1.864573956
6760,167.114083000,1.853466829,1.845353474,1.871175428
6761,167.117155000,1.664428179,1.735707124,1.768065751
6762,167.120227000,1.743853266,1.725088189,1.766929562
6763,167.123299000,1.440585693,1.398791532,1.695648521
6764,167.126371000,1.743362154,1.867081801,1.909208020
6765,167.129443000,1.797446745,1.754940848,1.824848175
6766,167.132515000,1.610649332,1.794713259,1.725265935
6767,167.135587000,1.391739085,1.359169138,1.480056050
6768,167.138659000,1.406132326,1.424118526,1.441173829
6769,167.141731000,1.577378772,1.495675435,1.666263846
6770,167.144803000,1.422578812,1.268708870,1.527839611
6771,167.147875000,1.869991233,1.840114991,1.895552397
6772,167.150947000,1.792179257,1.773419678,1.817369392
6773,167.154019000,1.751728068,1.718608325,1.776495506
6774,167.157091000,1.286359940,1.306108440,1.389389373
6775,167.160163000,1.338823977,1.228947749,1.440487529
6776,167.163235000,1.529380153,1.533785022,1.572226649
6777,167.166307000,1.504836023,1.397697424,1.593253906
6778,167.169379000,1.856406450,1.819960316,1.858138859
6779,167.172451000,1.781340048,1.909472624,1.917716742
6780,167.175523000,1.542487399,1.870134274,1.800612072
6781,167.178595000,1.526450676,1.837157528,1.789234904
6782,167.181667000,1.393351316,1.879284541,1.623796384
6783,167.184739000,1.730156228,1.684866990,1.751131301
6784,167.187811000,1.808867380,1.736190856,1.850939602
6785,167.190883000,1.620280604,1.486294210,1.695510477
6786,167.193955000,1.836266279,1.870108823,1.883975625
6787,167.197027000,1.910578310,1.899048686,1.916132291
6788,167.200099000,1.794721464,1.790673494,1.803617458
6789,167.203171000,1.814911649,1.762403588,1.844628175
6790,167.206243000,1.578151874,1.507781029,1.612390998
6791,167.209315000,1.859573474,1.825630392,1.889592578
6792,167.212387000,1.868364468,1.858159324,1.890544871
6793,167.215459000,1.509545804,1.301434313,1.634089276
6794,167.218531000,1.748009404,1.672682027,1.804528999
6795,167.221603000,1.825314974,1.793366730,1.841739664
6796,167.224675000,1.820427507,1.795167044,1.840597630
6797,167.227747000,1.338566388,1.422680413,1.354849746
6798,167.230819000,1.206685553,1.182993018,1.280815554
6799,167.233891000,1.671149671,1.521230946,1.708246350
6800,167.236963000,1.598863454,1.563708762,1.635013349
6801,167.240035000,1.789458176,1.756706695,1.809587906
6802,167.243107000,1.859554609,1.823895097,1.870770375
6803,167.246179000,1.851383711,1.858149608,1.868755996
6804,167.249251000,1.665169450,1.718842962,1.697200932
6805,167.252323000,1.866451810,1.852955123,1.881508867
6806,167.255395000,1.558835315,1.653672392,1.755392368
6807,167.258467000,1.111650744,1.349503636,1.300694933
6808,167.261539000,1.673688819,1.647238493,1.721319755
6809,167.264611000,1.854553302,1.848982314,1.852142056
6810,167.267683000,1.797278206,1.809250226,1.861729562
6811,167.270755000,1.743087490,1.768138794,1.788509491
6812,167.273827000,1.726079459,1.688474298,1.807401508
6813,167.276899000,1.773767429,1.754104460,1.801681432
6814,167.279971000,1.640417429,1.691902901,1.730747576
6815,167.283043000,1.895042633,1.819682598,1.907550414
6816,167.286115000,1.788189332,1.762521163,1.806116680
6817,167.289187000,1.611128723,1.525233606,1.642762279
6818,167.292259000,1.714371326,1.733326652,1.755772983
6819,167.295331000,1.837367480,1.862057229,1.863084128
6820,167.298403000,1.822491477,1.794583137,1.842735718
6821,167.301475000,1.857071559,1.827683419,1.868949652
6822,167.304547000,1.817373812,1.807901462,1.830021297
6823,167.307619000,0.487402432,0.832509017,0.545579001
6824,167.310691000,1.774646625,1.715379419,1.782278677
6825,167.313763000,1.863149265,1.840109746,1.877966483
6826,167.316835000,1.617169584,1.633763296,1.633315861
6827,167.319907000,1.818303091,1.786689192,1.859762212
6828,167.322979000,1.898447752,1.881763856,1.905112545
6829,167.326051000,1.829177638,1.793737421,1.845747530
6830,167.329123000,1.181243166,1.452322915,1.379486437
6831,167.332195000,1.770984009,1.739677961,1.802945107
6832,167.335267000,1.767743031,1.668939168,1.806373229
6833,167.338339000,1.881777604,1.853455464,1.888156573
6834,167.341411000,1.874986728,1.854364951,1.883786519
6835,167.344483000,1.802555879,1.767599454,1.818532844
6836,167.347555000,1.898998578,1.879124721,1.903685729
6837,167.350627000,1.743818611,1.580957393,1.764658029
6838,167.353699000,1.414888425,1.341535592,1.458074071
6839,167.356771000,1.359067234,1.215415542,1.489368476
6840,167.359843000,1.769994115,1.746431621,1.790636251
6841,167.362915000,1.859636416,1.889290452,1.866039639
6842,167.365987000,1.714394828,1.712958813,1.786322474
6843,167.369059000,1.786962951,1.789600447,1.794501772
6844,167.372131000,1.738066345,1.667082553,1.791796133
6845,167.375203000,1.234649913,1.333957180,1.267247153
6846,167.378275000,1.590761433,1.561214911,1.606111089
6847,167.381347000,1.412847507,1.407247496,1.470381682
6848,167.384419000,1.814661493,1.762417550,1.782295013
6849,167.387491000,1.736067557,1.678902204,1.740965086
6850,167.390563000,1.292247184,1.217850914,1.374161238
6851,167.393635000,1.775396605,1.771941567,1.789757003
6852,167.396707000,1.898608208,1.883607308,1.906002601
6853,167.399779000,1.774155935,1.741633490,1.798361083
6854,167.402851000,1.814383715,1.790245384,1.828504016
6855,167.405923000,1.882928014,1.873665492,1.891793370
6856,167.408995000,1.896508773,1.859738787,1.903487364
6857,167.412067000,1.741873627,1.709879311,1.753803387
6858,167.415139000,1.779654125,1.724120021,1.801067551
6859,167.418211000,1.830240722,1.817544838,1.856891669
6860,167.421283000,1.758661211,1.708656341,1.789113541
6861,167.424355000,1.906930923,1.898013274,1.912704945
6862,167.427427000,1.813193093,1.857104441,1.820579390
6863,167.430499000,1.770784390,1.764939497,1.793029229
6864,167.433571000,1.898504893,1.870223045,1.904930313
6865,167.436643000,1.851305038,1.798854987,1.876932780
6866,167.439715000,1.752299632,1.670200221,1.777890687
6867,167.442787000,1.750474294,1.718985210,1.773064723
6868,167.445859000,1.771753967,1.738822579,1.799070011
6869,167.448931000,1.884862820,1.861707966,1.896595677
6870,167.452003000,1.809427127,1.777963862,1.818794752
6871,167.455075000,1.585335337,1.781017428,1.597677872
6872,167.458147000,0.232052055,0.752940064,0.319642072
6873,167.461219000,0.613784014,0.849133896,0.680741644
6874,167.464291000,1.873001377,1.854665836,1.890958627
6875,167.467363000,1.712996351,1.720601921,1.735143969
6876,167.470435000,1.894415935,1.868507266,1.905135155
6877,167.473507000,1.634371916,1.868743589,1.623121912
6878,167.476579000,0.518365621,1.867679715,0.726180648
6879,167.479651000,0.864780652,1.871265133,1.129044406
6880,167.482723000,1.761707887,1.796464344,1.765290370
6881,167.485795000,1.844930480,1.842554371,1.876503795
6882,167.488867000,1.522822070,1.482874192,1.587767760
6883,167.491939000,1.619828289,1.743611778,1.682712769
6884,167.495011000,1.303157382,1.854610066,1.530296365
6885,167.498083000,1.786914458,1.704951862,1.815363417
6886,167.501155000,1.828778436,1.784994642,1.830149710
6887,167.504227000,1.552370598,1.466326594,1.584679181
